,Year,Month,Travel_Mode,Card_type,Trip
3291,2021.0,September,Light Rail,Free Travel,509.0
3292,2021.0,September,Light Rail,School Student,264.0
3293,2021.0,September,Light Rail,Senior/Pensioner,53835.0
3294,2021.0,September,Light Rail,Sgl Trip LR Adult,77.0
3295,2021.0,September,Light Rail,Sgl Trip LR Child/Youth,67.0
3296,2021.0,September,Metro,Adult,136617.0
3297,2021.0,September,Metro,CTP,47090.0
3298,2021.0,September,Metro,Child/Youth,4479.0
3299,2021.0,September,Metro,Concession,11143.0
3300,2021.0,September,Metro,Day Pass without SAF,7.0
3301,2021.0,September,Metro,Employee,1147.0
3302,2021.0,September,Metro,Free Travel,139.0
3303,2021.0,September,Metro,School Student,478.0
3304,2021.0,September,Metro,Senior/Pensioner,15393.0
3305,2021.0,September,Metro,Sgl Trip Rail Adult,293.0
3306,2021.0,September,Metro,Sgl Trip Rail Child/Youth,634.0
3307,2021.0,September,Train,Adult,2823340.0
3308,2021.0,September,Train,CTP,1010138.0
3309,2021.0,September,Train,Child/Youth,62255.0
3310,2021.0,September,Train,Concession,130994.0
3311,2021.0,September,Train,Day Pass Child/Youth w/o SAF,6.0
3312,2021.0,September,Train,Day Pass without SAF,393.0
3313,2021.0,September,Train,Employee,63703.0
3314,2021.0,September,Train,Free Travel,4688.0
3315,2021.0,September,Train,School Student,4961.0
3316,2021.0,September,Train,Senior/Pensioner,477776.0
3317,2021.0,September,Train,Sgl Trip Rail Adult,8100.0
3318,2021.0,September,Train,Sgl Trip Rail Child/Youth,5699.0
3319,2021.0,October,Bus,Adult,3249805.0
3320,2021.0,October,Bus,Adult Single Bus Trip 1,131.0
3321,2021.0,October,Bus,Adult Single Bus Trip 2,51.0
3322,2021.0,October,Bus,Adult Single Bus Trip 3,15.0
3323,2021.0,October,Bus,CTP,1961145.0
3324,2021.0,October,Bus,Child/Youth,381176.0
3325,2021.0,October,Bus,Child/Youth Single Bus Trip 1,2.0
3326,2021.0,October,Bus,Child/Youth Single Bus Trip 2,18.0
3327,2021.0,October,Bus,Child/Youth Single Bus Trip 3,3.0
3328,2021.0,October,Bus,Concession,314007.0
3329,2021.0,October,Bus,Day Pass Child/Youth w/o SAF,2.0
3330,2021.0,October,Bus,Day Pass without SAF,512.0
3331,2021.0,October,Bus,Employee,35329.0
3332,2021.0,October,Bus,Free Travel,16626.0
3333,2021.0,October,Bus,On Demand,12369.0
3334,2021.0,October,Bus,School Student,460443.0
3335,2021.0,October,Bus,Senior/Pensioner,1967905.0
3336,2021.0,October,Ferry,Adult,112548.0
3337,2021.0,October,Ferry,CTP,109228.0
3338,2021.0,October,Ferry,Child/Youth,21759.0
3339,2021.0,October,Ferry,Concession,7215.0
3340,2021.0,October,Ferry,Day Pass without SAF,2.0
3341,2021.0,October,Ferry,Employee,2394.0
3342,2021.0,October,Ferry,Free Travel,880.0
3343,2021.0,October,Ferry,School Student,2953.0
3344,2021.0,October,Ferry,Senior/Pensioner,71248.0
3345,2021.0,October,Ferry,Sgl Trip Ferry Adult,2157.0
3346,2021.0,October,Ferry,Sgl Trip Ferry Child/Youth,2099.0
3347,2021.0,October,Light Rail,Adult,372123.0
3348,2021.0,October,Light Rail,CTP,255765.0
3349,2021.0,October,Light Rail,Child/Youth,25393.0
3350,2021.0,October,Light Rail,Concession,43886.0
3351,2021.0,October,Light Rail,Day Pass Child/Youth w/o SAF,1.0
3352,2021.0,October,Light Rail,Day Pass without SAF,29.0
3353,2021.0,October,Light Rail,Employee,3691.0
3354,2021.0,October,Light Rail,Free Travel,1076.0
3355,2021.0,October,Light Rail,School Student,11144.0
3356,2021.0,October,Light Rail,Senior/Pensioner,131606.0
3357,2021.0,October,Light Rail,Sgl Trip LR Adult,385.0
3358,2021.0,October,Light Rail,Sgl Trip LR Child/Youth,303.0
3359,2021.0,October,Metro,Adult,280790.0
3360,2021.0,October,Metro,CTP,136772.0
3361,2021.0,October,Metro,Child/Youth,36456.0
3362,2021.0,October,Metro,Concession,44037.0
3363,2021.0,October,Metro,Day Pass without SAF,4.0
3364,2021.0,October,Metro,Employee,3504.0
3365,2021.0,October,Metro,Free Travel,569.0
3366,2021.0,October,Metro,School Student,28833.0
3367,2021.0,October,Metro,Senior/Pensioner,48030.0
3368,2021.0,October,Metro,Sgl Trip Rail Adult,1249.0
3369,2021.0,October,Metro,Sgl Trip Rail Child/Youth,1933.0
3370,2021.0,October,Train,Adult,4898487.0
3371,2021.0,October,Train,CTP,2257721.0
3372,2021.0,October,Train,Child/Youth,268070.0
3373,2021.0,October,Train,Concession,377617.0
3374,2021.0,October,Train,Day Pass Child/Youth w/o SAF,6.0
3375,2021.0,October,Train,Day Pass without SAF,476.0
3376,2021.0,October,Train,Employee,116346.0
3377,2021.0,October,Train,Free Travel,10412.0
3378,2021.0,October,Train,School Student,245858.0
3379,2021.0,October,Train,Senior/Pensioner,1045123.0
3380,2021.0,October,Train,Sgl Trip Rail Adult,20147.0
3381,2021.0,October,Train,Sgl Trip Rail Child/Youth,16303.0
3382,2021.0,November,Bus,Adult,4475868.0
3383,2021.0,November,Bus,Adult Single Bus Trip 1,93.0
3384,2021.0,November,Bus,Adult Single Bus Trip 2,34.0
3385,2021.0,November,Bus,Adult Single Bus Trip 3,10.0
3386,2021.0,November,Bus,CTP,2702675.0
3387,2021.0,November,Bus,Child/Youth,519653.0
3388,2021.0,November,Bus,Child/Youth Single Bus Trip 2,3.0
3389,2021.0,November,Bus,Concession,479864.0
3390,2021.0,November,Bus,Day Pass Child/Youth w/o SAF,3.0
3391,2021.0,November,Bus,Day Pass without SAF,528.0
3392,2021.0,November,Bus,Employee,47652.0
3393,2021.0,November,Bus,Free Travel,22062.0
3394,2021.0,November,Bus,On Demand,17583.0
3395,2021.0,November,Bus,School Student,1582582.0
3396,2021.0,November,Bus,Senior/Pensioner,2587962.0
3397,2021.0,November,Ferry,Adult,149851.0
3398,2021.0,November,Ferry,CTP,145215.0
3399,2021.0,November,Ferry,Child/Youth,19692.0
3400,2021.0,November,Ferry,Concession,8697.0
3401,2021.0,November,Ferry,Day Pass without SAF,2.0
3402,2021.0,November,Ferry,Employee,2839.0
3403,2021.0,November,Ferry,Free Travel,1169.0
3404,2021.0,November,Ferry,School Student,8679.0
3405,2021.0,November,Ferry,Senior/Pensioner,98389.0
3406,2021.0,November,Ferry,Sgl Trip Ferry Adult,4208.0
3407,2021.0,November,Ferry,Sgl Trip Ferry Child/Youth,2455.0
3408,2021.0,November,Light Rail,Adult,436404.0
3409,2021.0,November,Light Rail,CTP,318933.0
3410,2021.0,November,Light Rail,Child/Youth,22022.0
3411,2021.0,November,Light Rail,Concession,61425.0
3412,2021.0,November,Light Rail,Day Pass Child/Youth w/o SAF,5.0
3413,2021.0,November,Light Rail,Day Pass without SAF,17.0
3414,2021.0,November,Light Rail,Employee,4282.0
3415,2021.0,November,Light Rail,Free Travel,1292.0
3416,2021.0,November,Light Rail,School Student,25205.0
3417,2021.0,November,Light Rail,Senior/Pensioner,150267.0
3418,2021.0,November,Light Rail,Sgl Trip LR Adult,494.0
3419,2021.0,November,Light Rail,Sgl Trip LR Child/Youth,293.0
3420,2021.0,November,Metro,Adult,452954.0
3421,2021.0,November,Metro,CTP,216940.0
3422,2021.0,November,Metro,Child/Youth,55977.0
3423,2021.0,November,Metro,Concession,72774.0
3424,2021.0,November,Metro,Day Pass without SAF,5.0
3425,2021.0,November,Metro,Employee,5866.0
3426,2021.0,November,Metro,Free Travel,967.0
3427,2021.0,November,Metro,School Student,116422.0
3428,2021.0,November,Metro,Senior/Pensioner,81250.0
3429,2021.0,November,Metro,Sgl Trip Rail Adult,2200.0
3430,2021.0,November,Metro,Sgl Trip Rail Child/Youth,2666.0
3431,2021.0,November,Train,Adult,7240864.0
3432,2021.0,November,Train,CTP,3480234.0
3433,2021.0,November,Train,Child/Youth,385203.0
3434,2021.0,November,Train,Concession,625489.0
3435,2021.0,November,Train,Day Pass Child/Youth w/o SAF,11.0
3436,2021.0,November,Train,Day Pass without SAF,507.0
3437,2021.0,November,Train,Employee,176091.0
3438,2021.0,November,Train,Free Travel,16182.0
3439,2021.0,November,Train,School Student,947788.0
3440,2021.0,November,Train,Senior/Pensioner,1631839.0
3441,2021.0,November,Train,Sgl Trip Rail Adult,41254.0
3442,2021.0,November,Train,Sgl Trip Rail Child/Youth,22923.0
3443,2021.0,December,Bus,Adult,4224733.0
3444,2021.0,December,Bus,Adult Single Bus Trip 1,124.0
3445,2021.0,December,Bus,Adult Single Bus Trip 2,44.0
3446,2021.0,December,Bus,Adult Single Bus Trip 3,19.0
3447,2021.0,December,Bus,CTP,2631049.0
3448,2021.0,December,Bus,Child/Youth,637255.0
3449,2021.0,December,Bus,Child/Youth Single Bus Trip 1,1.0
3450,2021.0,December,Bus,Child/Youth Single Bus Trip 2,2.0
3451,2021.0,December,Bus,Concession,471774.0
3452,2021.0,December,Bus,Day Pass Child/Youth w/o SAF,21.0
3453,2021.0,December,Bus,Day Pass without SAF,604.0
3454,2021.0,December,Bus,Employee,47570.0
3455,2021.0,December,Bus,Free Travel,21412.0
3456,2021.0,December,Bus,On Demand,18475.0
3457,2021.0,December,Bus,School Student,603437.0
3458,2021.0,December,Bus,Senior/Pensioner,2490492.0
3459,2021.0,December,Ferry,Adult,209567.0
3460,2021.0,December,Ferry,CTP,217890.0
3461,2021.0,December,Ferry,Child/Youth,52941.0
3462,2021.0,December,Ferry,Concession,12388.0
3463,2021.0,December,Ferry,Day Pass Child/Youth w/o SAF,7.0
3464,2021.0,December,Ferry,Day Pass without SAF,48.0
3465,2021.0,December,Ferry,Employee,3825.0
3466,2021.0,December,Ferry,Free Travel,1331.0
3467,2021.0,December,Ferry,School Student,5125.0
3468,2021.0,December,Ferry,Senior/Pensioner,107297.0
3469,2021.0,December,Ferry,Sgl Trip Ferry Adult,12391.0
3470,2021.0,December,Ferry,Sgl Trip Ferry Child/Youth,9570.0
3471,2021.0,December,Light Rail,Adult,567365.0
3472,2021.0,December,Light Rail,CTP,403722.0
3473,2021.0,December,Light Rail,Child/Youth,54227.0
3474,2021.0,December,Light Rail,Concession,68888.0
3475,2021.0,December,Light Rail,Day Pass Child/Youth w/o SAF,3.0
3476,2021.0,December,Light Rail,Day Pass without SAF,40.0
3477,2021.0,December,Light Rail,Employee,5869.0
3478,2021.0,December,Light Rail,Free Travel,1851.0
3479,2021.0,December,Light Rail,School Student,14805.0
3480,2021.0,December,Light Rail,Senior/Pensioner,187658.0
3481,2021.0,December,Light Rail,Sgl Trip LR Adult,1140.0
3482,2021.0,December,Light Rail,Sgl Trip LR Child/Youth,855.0
3483,2021.0,December,Metro,Adult,468401.0
3484,2021.0,December,Metro,CTP,244548.0
3485,2021.0,December,Metro,Child/Youth,89830.0
3486,2021.0,December,Metro,Concession,79637.0
3487,2021.0,December,Metro,Day Pass without SAF,13.0
3488,2021.0,December,Metro,Employee,6606.0
3489,2021.0,December,Metro,Free Travel,899.0
3490,2021.0,December,Metro,School Student,55544.0
3491,2021.0,December,Metro,Senior/Pensioner,79251.0
3492,2021.0,December,Metro,Sgl Trip Rail Adult,3228.0
3493,2021.0,December,Metro,Sgl Trip Rail Child/Youth,4165.0
3494,2021.0,December,Train,Adult,6944384.0
3495,2021.0,December,Train,CTP,3497237.0
3496,2021.0,December,Train,Child/Youth,562600.0
3497,2021.0,December,Train,Concession,639846.0
3498,2021.0,December,Train,Day Pass Child/Youth w/o SAF,14.0
3499,2021.0,December,Train,Day Pass without SAF,601.0
3500,2021.0,December,Train,Employee,176929.0
3501,2021.0,December,Train,Free Travel,15046.0
3502,2021.0,December,Train,School Student,387366.0
3503,2021.0,December,Train,Senior/Pensioner,1586825.0
3504,2021.0,December,Train,Sgl Trip Rail Adult,55444.0
3505,2021.0,December,Train,Sgl Trip Rail Child/Youth,34888.0
3506,2022.0,January,Bus,Adult,3280150.0
3507,2022.0,January,Bus,Adult Single Bus Trip 1,93.0
3508,2022.0,January,Bus,Adult Single Bus Trip 2,21.0
3509,2022.0,January,Bus,Adult Single Bus Trip 3,14.0
3510,2022.0,January,Bus,CTP,2088109.0
3511,2022.0,January,Bus,Child/Youth,552340.0
3512,2022.0,January,Bus,Child/Youth Single Bus Trip 1,2.0
3513,2022.0,January,Bus,Child/Youth Single Bus Trip 2,1.0
3514,2022.0,January,Bus,Concession,332743.0
3515,2022.0,January,Bus,Day Pass Child/Youth w/o SAF,9.0
3516,2022.0,January,Bus,Day Pass without SAF,437.0
3517,2022.0,January,Bus,Employee,37542.0
3518,2022.0,January,Bus,Free Travel,16557.0
3519,2022.0,January,Bus,On Demand,15290.0
3520,2022.0,January,Bus,School Student,23011.0
3521,2022.0,January,Bus,Senior/Pensioner,1915765.0
3522,2022.0,January,Ferry,Adult,201854.0
3523,2022.0,January,Ferry,CTP,211482.0
3524,2022.0,January,Ferry,Child/Youth,70512.0
3525,2022.0,January,Ferry,Concession,10798.0
3526,2022.0,January,Ferry,Day Pass Child/Youth w/o SAF,2.0
3527,2022.0,January,Ferry,Day Pass without SAF,8.0
3528,2022.0,January,Ferry,Employee,4167.0
3529,2022.0,January,Ferry,Free Travel,1295.0
3530,2022.0,January,Ferry,School Student,584.0
3531,2022.0,January,Ferry,Senior/Pensioner,96703.0
3532,2022.0,January,Ferry,Sgl Trip Ferry Adult,15507.0
3533,2022.0,January,Ferry,Sgl Trip Ferry Child/Youth,13836.0
3534,2022.0,January,Light Rail,Adult,451366.0
3535,2022.0,January,Light Rail,CTP,312879.0
3536,2022.0,January,Light Rail,Child/Youth,55106.0
3537,2022.0,January,Light Rail,Concession,45876.0
3538,2022.0,January,Light Rail,Day Pass Child/Youth w/o SAF,1.0
3539,2022.0,January,Light Rail,Day Pass without SAF,26.0
3540,2022.0,January,Light Rail,Employee,4664.0
3541,2022.0,January,Light Rail,Free Travel,1471.0
3542,2022.0,January,Light Rail,School Student,793.0
3543,2022.0,January,Light Rail,Senior/Pensioner,143982.0
3544,2022.0,January,Light Rail,Sgl Trip LR Adult,1067.0
3545,2022.0,January,Light Rail,Sgl Trip LR Child/Youth,873.0
3546,2022.0,January,Metro,Adult,303258.0
3547,2022.0,January,Metro,CTP,161355.0
3548,2022.0,January,Metro,Child/Youth,72529.0
3549,2022.0,January,Metro,Concession,50098.0
3550,2022.0,January,Metro,Day Pass without SAF,5.0
3551,2022.0,January,Metro,Employee,4492.0
3552,2022.0,January,Metro,Free Travel,620.0
3553,2022.0,January,Metro,School Student,2758.0
3554,2022.0,January,Metro,Senior/Pensioner,48621.0
3555,2022.0,January,Metro,Sgl Trip Rail Adult,1974.0
3556,2022.0,January,Metro,Sgl Trip Rail Child/Youth,3432.0
3557,2022.0,January,Train,Adult,5176801.0
3558,2022.0,January,Train,CTP,2554131.0
3559,2022.0,January,Train,Child/Youth,505128.0
3560,2022.0,January,Train,Concession,429252.0
3561,2022.0,January,Train,Day Pass Child/Youth w/o SAF,5.0
3562,2022.0,January,Train,Day Pass without SAF,574.0
3563,2022.0,January,Train,Employee,139527.0
3564,2022.0,January,Train,Free Travel,10852.0
3565,2022.0,January,Train,School Student,18336.0
3566,2022.0,January,Train,Senior/Pensioner,1149408.0
3567,2022.0,January,Train,Sgl Trip Rail Adult,40368.0
3568,2022.0,January,Train,Sgl Trip Rail Child/Youth,32074.0
3569,2022.0,February,Bus,Adult,4244808.0
3570,2022.0,February,Bus,Adult Single Bus Trip 1,73.0
3571,2022.0,February,Bus,Adult Single Bus Trip 2,28.0
3572,2022.0,February,Bus,Adult Single Bus Trip 3,7.0
3573,2022.0,February,Bus,CTP,2739591.0
3574,2022.0,February,Bus,Child/Youth,562929.0
3575,2022.0,February,Bus,Child/Youth Single Bus Trip 1,1.0
3576,2022.0,February,Bus,Child/Youth Single Bus Trip 2,3.0
3577,2022.0,February,Bus,Concession,566350.0
3578,2022.0,February,Bus,Day Pass without SAF,389.0
3579,2022.0,February,Bus,Employee,44817.0
3580,2022.0,February,Bus,Free Travel,20091.0
3581,2022.0,February,Bus,On Demand,18034.0
3582,2022.0,February,Bus,School Student,1483705.0
3583,2022.0,February,Bus,Senior/Pensioner,2280735.0
3584,2022.0,February,Ferry,Adult,173621.0
3585,2022.0,February,Ferry,CTP,184821.0
3586,2022.0,February,Ferry,Child/Youth,23157.0
3587,2022.0,February,Ferry,Concession,12268.0
3588,2022.0,February,Ferry,Day Pass without SAF,4.0
3589,2022.0,February,Ferry,Employee,3539.0
3590,2022.0,February,Ferry,Free Travel,1061.0
3591,2022.0,February,Ferry,School Student,9522.0
3592,2022.0,February,Ferry,Senior/Pensioner,99494.0
3593,2022.0,February,Ferry,Sgl Trip Ferry Adult,7854.0
3594,2022.0,February,Ferry,Sgl Trip Ferry Child/Youth,3791.0
3595,2022.0,February,Light Rail,Adult,553409.0
3596,2022.0,February,Light Rail,CTP,400830.0
3597,2022.0,February,Light Rail,Child/Youth,51964.0
3598,2022.0,February,Light Rail,Concession,140277.0
3599,2022.0,February,Light Rail,Day Pass without SAF,15.0
3600,2022.0,February,Light Rail,Employee,4984.0
3601,2022.0,February,Light Rail,Free Travel,1776.0
3602,2022.0,February,Light Rail,School Student,35281.0
3603,2022.0,February,Light Rail,Senior/Pensioner,180145.0
3604,2022.0,February,Light Rail,Sgl Trip LR Adult,991.0
3605,2022.0,February,Light Rail,Sgl Trip LR Child/Youth,415.0
3606,2022.0,February,Metro,Adult,392103.0
3607,2022.0,February,Metro,CTP,208243.0
3608,2022.0,February,Metro,Child/Youth,69520.0
3609,2022.0,February,Metro,Concession,90031.0
3610,2022.0,February,Metro,Day Pass without SAF,3.0
3611,2022.0,February,Metro,Employee,5587.0
3612,2022.0,February,Metro,Free Travel,815.0
3613,2022.0,February,Metro,School Student,107578.0
3614,2022.0,February,Metro,Senior/Pensioner,62320.0
3615,2022.0,February,Metro,Sgl Trip Rail Adult,2142.0
3616,2022.0,February,Metro,Sgl Trip Rail Child/Youth,2430.0
3617,2022.0,February,Train,Adult,6040182.0
3618,2022.0,February,Train,CTP,3131179.0
3619,2022.0,February,Train,Child/Youth,446173.0
3620,2022.0,February,Train,Concession,707095.0
3621,2022.0,February,Train,Day Pass Child/Youth w/o SAF,2.0
3622,2022.0,February,Train,Day Pass without SAF,497.0
3623,2022.0,February,Train,Employee,151437.0
3624,2022.0,February,Train,Free Travel,13427.0
3625,2022.0,February,Train,School Student,851333.0
3626,2022.0,February,Train,Senior/Pensioner,1318743.0
3627,2022.0,February,Train,Sgl Trip Rail Adult,44855.0
3628,2022.0,February,Train,Sgl Trip Rail Child/Youth,23762.0
3629,2022.0,March,Bus,Adult,5275005.0
3630,2022.0,March,Bus,Adult Single Bus Trip 1,104.0
3631,2022.0,March,Bus,Adult Single Bus Trip 2,38.0
3632,2022.0,March,Bus,Adult Single Bus Trip 3,14.0
3633,2022.0,March,Bus,CTP,3460409.0
3634,2022.0,March,Bus,Child/Youth,542260.0
3635,2022.0,March,Bus,Child/Youth Single Bus Trip 1,3.0
3636,2022.0,March,Bus,Concession,896181.0
3637,2022.0,March,Bus,Day Pass Child/Youth w/o SAF,18.0
3638,2022.0,March,Bus,Day Pass without SAF,503.0
3639,2022.0,March,Bus,Employee,52935.0
3640,2022.0,March,Bus,Free Travel,23571.0
3641,2022.0,March,Bus,On Demand,21147.0
3642,2022.0,March,Bus,School Student,1469333.0
3643,2022.0,March,Bus,Senior/Pensioner,2664934.0
3644,2022.0,March,Ferry,Adult,215463.0
3645,2022.0,March,Ferry,CTP,236344.0
3646,2022.0,March,Ferry,Child/Youth,31567.0
3647,2022.0,March,Ferry,Concession,15266.0
3648,2022.0,March,Ferry,Day Pass without SAF,5.0
3649,2022.0,March,Ferry,Employee,3318.0
3650,2022.0,March,Ferry,Free Travel,1222.0
3651,2022.0,March,Ferry,School Student,9308.0
3652,2022.0,March,Ferry,Senior/Pensioner,108081.0
3653,2022.0,March,Ferry,Sgl Trip Ferry Adult,11094.0
3654,2022.0,March,Ferry,Sgl Trip Ferry Child/Youth,5201.0
3655,2022.0,March,Light Rail,Adult,788385.0
3656,2022.0,March,Light Rail,CTP,589751.0
3657,2022.0,March,Light Rail,Child/Youth,56517.0
3658,2022.0,March,Light Rail,Concession,226808.0
3659,2022.0,March,Light Rail,Day Pass without SAF,21.0
3660,2022.0,March,Light Rail,Employee,6799.0
3661,2022.0,March,Light Rail,Free Travel,2527.0
3662,2022.0,March,Light Rail,School Student,36097.0
3663,2022.0,March,Light Rail,Senior/Pensioner,266341.0
3664,2022.0,March,Light Rail,Sgl Trip LR Adult,1576.0
3665,2022.0,March,Light Rail,Sgl Trip LR Child/Youth,671.0
3666,2022.0,March,Metro,Adult,545201.0
3667,2022.0,March,Metro,CTP,298153.0
3668,2022.0,March,Metro,Child/Youth,70762.0
3669,2022.0,March,Metro,Concession,184842.0
3670,2022.0,March,Metro,Day Pass without SAF,5.0
3671,2022.0,March,Metro,Employee,7699.0
3672,2022.0,March,Metro,Free Travel,979.0
3673,2022.0,March,Metro,School Student,123529.0
3674,2022.0,March,Metro,Senior/Pensioner,80905.0
3675,2022.0,March,Metro,Sgl Trip Rail Adult,3164.0
3676,2022.0,March,Metro,Sgl Trip Rail Child/Youth,3428.0
3677,2022.0,March,Train,Adult,7671085.0
3678,2022.0,March,Train,CTP,4111466.0
3679,2022.0,March,Train,Child/Youth,420388.0
3680,2022.0,March,Train,Concession,1170947.0
3681,2022.0,March,Train,Day Pass Child/Youth w/o SAF,2.0
3682,2022.0,March,Train,Day Pass without SAF,529.0
3683,2022.0,March,Train,Employee,189739.0
3684,2022.0,March,Train,Free Travel,16367.0
3685,2022.0,March,Train,School Student,911751.0
3686,2022.0,March,Train,Senior/Pensioner,1614839.0
3687,2022.0,March,Train,Sgl Trip Rail Adult,62264.0
3688,2022.0,March,Train,Sgl Trip Rail Child/Youth,26392.0
3689,2022.0,April,Bus,Adult,5006854.0
3690,2022.0,April,Bus,Adult Single Bus Trip 1,149.0
3691,2022.0,April,Bus,Adult Single Bus Trip 2,109.0
3692,2022.0,April,Bus,Adult Single Bus Trip 3,148.0
3693,2022.0,April,Bus,CTP,3146796.0
3694,2022.0,April,Bus,Child/Youth,663096.0
3695,2022.0,April,Bus,Child/Youth Single Bus Trip 1,12.0
3696,2022.0,April,Bus,Child/Youth Single Bus Trip 2,3.0
3697,2022.0,April,Bus,Concession,647357.0
3698,2022.0,April,Bus,Day Pass Child/Youth w/o SAF,6.0
3699,2022.0,April,Bus,Day Pass without SAF,367.0
3700,2022.0,April,Bus,Employee,45399.0
3701,2022.0,April,Bus,Free Travel,20971.0
3702,2022.0,April,Bus,On Demand,19661.0
3703,2022.0,April,Bus,School Student,574559.0
3704,2022.0,April,Bus,Senior/Pensioner,2488231.0
3705,2022.0,April,Ferry,Adult,424839.0
3706,2022.0,April,Ferry,CTP,352454.0
3707,2022.0,April,Ferry,Child/Youth,120905.0
3708,2022.0,April,Ferry,Concession,18312.0
3709,2022.0,April,Ferry,Day Pass Child/Youth w/o SAF,63.0
3710,2022.0,April,Ferry,Day Pass without SAF,28.0
3711,2022.0,April,Ferry,Employee,3903.0
3712,2022.0,April,Ferry,Free Travel,1305.0
3713,2022.0,April,Ferry,School Student,3866.0
3714,2022.0,April,Ferry,Senior/Pensioner,141577.0
3715,2022.0,April,Ferry,Sgl Trip Ferry Adult,12096.0
3716,2022.0,April,Ferry,Sgl Trip Ferry Child/Youth,8094.0
